Bus_name,Bus Type,Departure Time,Arrival Time,Duration,Fare,Rating,Seat_Availability,Bus Link,Bus Route
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:20,04:45,07h 25m,420,4.5,32,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Phagwara to Delhi
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:40,06:20,07h 40m,420,4.4,41,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Phagwara to Delhi
,,,,,,,,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Phagwara to Delhi
,,,,,,,,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Phagwara to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:10,06:30,07h 20m,339,4.8,41,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
Zingbus Plus,Scania A/C Semi Sleeper (2+2),22:50,05:50,07h 00m,320,4.7,30,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:05,04:45,07h 40m,420,4.5,32,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
AdNew Navyug Travels,A/C Sleeper (2+1),21:50,05:30,07h 40m,675,4.0,28,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
,,,,,,,,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:45,06:30,08h 45m,509,4.7,26,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Delhi to Jalandhar
Yolo Bus,VE A/C Seater / Sleeper (2+1),23:30,06:29,06h 59m,400,4.6,28,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Delhi to Jalandhar
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:30,06:00,08h 30m,318,4.7,32,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Delhi to Jalandhar
AdIntrCity SmartBus,AC Sleeper (2+1),22:00,07:10,09h 10m,442,4.4,27,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Delhi to Jalandhar
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Delhi to Jalandhar
Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),16:00,23:00,07h 00m,3000,4.6,,https://www.redbus.in/bus-tickets/patiala-to-delhi-airport,Patiala to Delhi Airport
Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),12:43,19:03,06h 20m,3000,4.6,,https://www.redbus.in/bus-tickets/patiala-to-delhi-airport,Patiala to Delhi Airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),14:30,21:00,06h 30m,2500,4.6,,https://www.redbus.in/bus-tickets/patiala-to-delhi-airport,Patiala to Delhi Airport
Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),16:00,01:00,09h 00m,3850,4.6,42,https://www.redbus.in/bus-tickets/patiala-to-delhi-airport,Patiala to Delhi Airport
Indo Canadian Transport Pvt. Ltd.,,14:30,23:00,08h 30m,3300,4.6,,https://www.redbus.in/bus-tickets/patiala-to-delhi-airport,Patiala to Delhi Airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),18:00,05:00,11h 00m,3300,4.4,41,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,Jalandhar to Delhi Airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),12:00,23:00,11h 00m,3300,4.6,,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,Jalandhar to Delhi Airport
Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),12:00,23:00,11h 00m,3850,4.6,,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,Jalandhar to Delhi Airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),23:00,10:00,11h 00m,3300,4.6,44,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,Jalandhar to Delhi Airport
Indo Canadian Transport Pvt. Ltd.,,14:00,01:10,11h 10m,3000,,,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,Jalandhar to Delhi Airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),13:29,21:00,07h 31m,2500,4.6,,https://www.redbus.in/bus-tickets/ludhiana-to-delhi-airport,Ludhiana to Delhi Airport
Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),15:29,23:00,07h 31m,3000,4.6,,https://www.redbus.in/bus-tickets/ludhiana-to-delhi-airport,Ludhiana to Delhi Airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),17:37,01:08,07h 31m,2500,4.6,44,https://www.redbus.in/bus-tickets/ludhiana-to-delhi-airport,Ludhiana to Delhi Airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),13:29,21:00,07h 31m,2500,4.6,,https://www.redbus.in/bus-tickets/ludhiana-to-delhi-airport,Ludhiana to Delhi Airport
Indo Canadian Transport Pvt. Ltd.,,15:29,23:00,07h 31m,3000,4.6,,https://www.redbus.in/bus-tickets/ludhiana-to-delhi-airport,Ludhiana to Delhi Airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),12:35,23:00,10h 25m,3300,4.6,,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport,Phagwara to Delhi Airport
Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),14:35,01:00,10h 25m,3850,4.6,42,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport,Phagwara to Delhi Airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),23:35,10:00,10h 25m,3300,4.6,44,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport,Phagwara to Delhi Airport
Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),10:38,19:03,08h 25m,3000,4.6,,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport,Phagwara to Delhi Airport
Indo Canadian Transport Pvt. Ltd.,,16:43,01:08,08h 25m,2500,,,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport,Phagwara to Delhi Airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),20:30,03:45,07h 15m,2500,4.6,51,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,Delhi Airport to Ludhiana
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),23:30,06:45,07h 15m,2500,4.6,44,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,Delhi Airport to Ludhiana
Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),13:30,21:00,07h 30m,3000,4.6,,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,Delhi Airport to Ludhiana
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),23:30,09:45,10h 15m,2500,4.6,44,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,Delhi Airport to Ludhiana
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,Delhi Airport to Ludhiana
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:20,05:20,07h 00m,420,4.5,35,https://www.redbus.in/bus-tickets/delhi-to-phagwara,Delhi to Phagwara
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:00,05:50,07h 50m,420,4.4,37,https://www.redbus.in/bus-tickets/delhi-to-phagwara,Delhi to Phagwara
New Navyug Travels,A/C Sleeper (2+1),22:45,05:15,06h 30m,625,4.3,33,https://www.redbus.in/bus-tickets/delhi-to-phagwara,Delhi to Phagwara
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-phagwara,Delhi to Phagwara
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-phagwara,Delhi to Phagwara
RSRTC - 156675,Express Non AC Seater 2+3,22:30,08:30,10h 00m,548,2.0,42,https://www.redbus.in/bus-tickets/delhi-to-amritsar,Delhi to Amritsar
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:40,07:05,08h 25m,400,4.6,35,https://www.redbus.in/bus-tickets/delhi-to-amritsar,Delhi to Amritsar
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:45,08:00,10h 15m,509,4.6,26,https://www.redbus.in/bus-tickets/delhi-to-amritsar,Delhi to Amritsar
AdMuskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:55,06:30,07h 35m,647,4.3,36,https://www.redbus.in/bus-tickets/delhi-to-amritsar,Delhi to Amritsar
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-amritsar,Delhi to Amritsar
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),19:30,04:45,09h 15m,400,4.6,32,https://www.redbus.in/bus-tickets/amritsar-to-delhi,Amritsar to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:00,07:00,08h 00m,318,4.6,29,https://www.redbus.in/bus-tickets/amritsar-to-delhi,Amritsar to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:30,06:30,09h 00m,339,4.6,41,https://www.redbus.in/bus-tickets/amritsar-to-delhi,Amritsar to Delhi
AdMuskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:15,05:55,07h 40m,554,4.6,37,https://www.redbus.in/bus-tickets/amritsar-to-delhi,Amritsar to Delhi
,,,,,,,,https://www.redbus.in/bus-tickets/amritsar-to-delhi,Amritsar to Delhi
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),12:00,21:00,09h 00m,2500,4.6,,https://www.redbus.in/bus-tickets/delhi-airport-to-patiala,Delhi Airport to Patiala
Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),13:30,19:30,06h 00m,3000,4.6,,https://www.redbus.in/bus-tickets/delhi-airport-to-patiala,Delhi Airport to Patiala
Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),13:30,19:30,06h 00m,3000,4.6,,https://www.redbus.in/bus-tickets/delhi-airport-to-patiala,Delhi Airport to Patiala
Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),13:30,19:30,06h 00m,3000,4.6,,https://www.redbus.in/bus-tickets/delhi-airport-to-patiala,Delhi Airport to Patiala
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),15:30,00:30,09h 00m,2500,4.6,51,https://www.redbus.in/bus-tickets/delhi-airport-to-patiala,Delhi Airport to Patiala
Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),18:00,05:00,11h 00m,2500,4.6,28,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),20:00,07:00,11h 00m,2500,4.6,44,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),12:00,23:00,11h 00m,3000,4.6,,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),10:03,21:08,11h 05m,2500,4.6,,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
Indo Canadian Transport Pvt. Ltd.,,14:03,01:08,11h 05m,2500,,,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
PEPSU (Punjab) - 67135,Volvo AC Seater (2+2),14:22,01:35,11h 13m,1078,3.8,36,https://www.redbus.in/bus-tickets/kapurthala-to-delhi,Kapurthala to Delhi
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),16:00,03:45,11h 45m,3300,4.6,51,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Delhi Airport to Jalandhar
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),23:59,11:44,11h 45m,3300,4.6,51,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Delhi Airport to Jalandhar
Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),11:00,22:45,11h 45m,3850,4.6,,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Delhi Airport to Jalandhar
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),12:00,23:45,11h 45m,2500,4.6,,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Delhi Airport to Jalandhar
Indo Canadian Transport Pvt. Ltd.,,19:30,07:15,11h 45m,3300,,,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Delhi Airport to Jalandhar
Chandigarh Transport Undertaking (CTU) - 165965,HVAC Seater (2+3),15:10,20:40,05h 30m,371.43,4.4,,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda,Chandigarh to Bathinda
Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),11:00,14:55,03h 55m,600,3.7,,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda,Chandigarh to Bathinda
Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),12:00,15:50,03h 50m,600,3.4,,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda,Chandigarh to Bathinda
Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),14:05,18:20,04h 15m,600,3.6,,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda,Chandigarh to Bathinda
Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),14:50,18:40,03h 50m,500,3.9,,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda,Chandigarh to Bathinda
Jujhar Travels,Volvo A/C Semi Sleeper (2+2),16:20,20:45,04h 25m,600,4.2,,https://www.redbus.in/bus-tickets/chandigarh-to-faridkot,Chandigarh to Faridkot
Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),11:00,12:30,01h 30m,200,3.1,,https://www.redbus.in/bus-tickets/chandigarh-to-patiala,Chandigarh to Patiala
Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),14:50,16:30,01h 40m,200,4.1,,https://www.redbus.in/bus-tickets/chandigarh-to-patiala,Chandigarh to Patiala
Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),16:55,18:30,01h 35m,200,3.5,,https://www.redbus.in/bus-tickets/chandigarh-to-patiala,Chandigarh to Patiala
Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),12:00,13:30,01h 30m,200,2.4,,https://www.redbus.in/bus-tickets/chandigarh-to-patiala,Chandigarh to Patiala
Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),13:30,15:20,01h 50m,200,2.4,,https://www.redbus.in/bus-tickets/chandigarh-to-patiala,Chandigarh to Patiala
Easy Ride,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:45,07:25,12h 40m,1500,4.7,22,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
Lokenath Bus Service,Volvo Multi-Axle A/C Seater/Sleeper (2+1),18:15,06:30,12h 15m,1200,4.5,50,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
Shyamoli Paribahan Pvt Ltd,Volvo Multi-Axle A/C seater/sleeper (2+1),19:30,08:45,13h 15m,1200,4.4,43,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
Shyamoli Paribahan Pvt Ltd,,18:00,06:50,12h 50m,1500,4.4,30,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
Easy Ride,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:45,07:25,12h 40m,1500,4.7,26,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata
Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:00,06:05,12h 05m,1500,4.5,29,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata
Shyamoli Paribahan Pvt Ltd,Volvo Multi-Axle A/C seater/sleeper (2+1),18:30,07:20,12h 50m,1200,4.4,40,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata
Express Line,,18:30,07:10,12h 40m,1499,4.4,22,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata
,,,,,,,,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata
Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,05:20,10h 50m,1049,4.7,29,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Kolkata to Raiganj
Shyamoli Paribahan Pvt Ltd,Volvo Multi-Axle A/C seater/sleeper (2+1),19:30,04:50,09h 20m,800,4.5,44,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Kolkata to Raiganj
Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:00,04:50,10h 50m,900,4.8,32,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Kolkata to Raiganj
Lokenath Bus Service,,20:00,04:45,08h 45m,,,,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Kolkata to Raiganj
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Kolkata to Raiganj
NBSTC-RAI-KOL-R1-19:30,NON A/C Seater Push Back (2+2),20:30,06:30,10h 00m,341,3.9,30,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Raiganj to Kolkata
Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),22:15,07:10,08h 55m,999,4.6,25,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Raiganj to Kolkata
Lokenath Bus Service,Volvo A/C Seater (2+2),20:50,06:30,09h 40m,760,4.4,38,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Raiganj to Kolkata
Shyamoli Paribahan Pvt Ltd,Volvo Multi-Axle A/C seater/sleeper (2+1),22:15,07:20,09h 05m,1200,4.7,41,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Raiganj to Kolkata
,,,,,,,,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Raiganj to Kolkata
Express Line,Volvo 9600 A/C Seater/Sleeper (2+1),19:45,04:30,08h 45m,649,4.5,43,https://www.redbus.in/bus-tickets/kolkata-to-malda,Kolkata to Malda
Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),20:00,04:30,08h 30m,650,4.2,49,https://www.redbus.in/bus-tickets/kolkata-to-malda,Kolkata to Malda
Rubi Paribahan,Volvo 9600 A/C Seater/Sleeper (2+1),20:30,03:10,06h 40m,649,4.4,45,https://www.redbus.in/bus-tickets/kolkata-to-malda,Kolkata to Malda
Shyamoli Paribahan Pvt Ltd,,18:00,02:50,08h 50m,800,5.0,30,https://www.redbus.in/bus-tickets/kolkata-to-malda,Kolkata to Malda
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-malda,Kolkata to Malda
Upasana Transport,NON A/C Seater / Sleeper (2+2),17:00,06:40,13h 40m,600,3.1,14,https://www.redbus.in/bus-tickets/cooch-behar-west-bengal-to-berhampore,Cooch Behar (West Bengal) to Berhampore (West Bengal)
NORTH BENGAL STATE TRANSPORT CORPORATION,Non AC Seater (2+3),15:00,06:00,15h 00m,565,3.5,48,https://www.redbus.in/bus-tickets/kolkata-to-cooch-behar-west-bengal,Kolkata to Cooch Behar (West Bengal)
NBSTC-KOL-COB-R1-17:00,Non AC Seater 2+2,17:00,08:00,15h 00m,608,3.4,26,https://www.redbus.in/bus-tickets/kolkata-to-cooch-behar-west-bengal,Kolkata to Cooch Behar (West Bengal)
Express Line,Volvo 9600 A/C Seater/Sleeper (2+1),22:00,05:00,07h 00m,649,4.6,24,https://www.redbus.in/bus-tickets/malda-to-kolkata,Malda to Kolkata
Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:30,07:10,07h 40m,899,4.7,22,https://www.redbus.in/bus-tickets/malda-to-kolkata,Malda to Kolkata
Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),22:00,05:00,07h 00m,650,4.3,35,https://www.redbus.in/bus-tickets/malda-to-kolkata,Malda to Kolkata
Lokenath Bus Service,,22:35,06:30,07h 55m,599,,,https://www.redbus.in/bus-tickets/malda-to-kolkata,Malda to Kolkata
,,,,,,,,https://www.redbus.in/bus-tickets/malda-to-kolkata,Malda to Kolkata
NBSTC-BHP-COB-R1-18:30,Non AC Seater 2+2,18:30,07:00,12h 30m,448,3.5,29,https://www.redbus.in/bus-tickets/berhampore-to-cooch-behar-west-bengal,Berhampore (West Bengal) to Cooch Behar (West Bengal)
Upasana Transport,NON A/C Seater / Sleeper (2+2),20:40,08:50,12h 10m,600,3.1,14,https://www.redbus.in/bus-tickets/berhampore-to-cooch-behar-west-bengal,Berhampore (West Bengal) to Cooch Behar (West Bengal)
NBSTC-COB-KOL-R1-13:30,Non AC Seater 2+2,13:30,06:30,17h 00m,608,3.8,21,https://www.redbus.in/bus-tickets/cooch-behar-west-bengal-to-kolkata,Cooch Behar (West Bengal) to Kolkata
NBSTC-KOL-BLG-R1-19:30,NON A/C Seater Push Back (2+2),19:45,07:15,11h 30m,367,3.8,35,https://www.redbus.in/bus-tickets/kolkata-to-balurghat,Kolkata to Balurghat
Express Line,Volvo 9600 A/C Seater/Sleeper (2+1),19:45,06:15,10h 30m,699,4.7,43,https://www.redbus.in/bus-tickets/kolkata-to-balurghat,Kolkata to Balurghat
Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),20:00,06:15,10h 15m,700,4.0,49,https://www.redbus.in/bus-tickets/kolkata-to-balurghat,Kolkata to Balurghat
Rubi Paribahan,Volvo 9600 A/C Seater/Sleeper (2+1),20:30,05:00,08h 30m,699,3.6,45,https://www.redbus.in/bus-tickets/kolkata-to-balurghat,Kolkata to Balurghat
Sonar Tori,,19:45,06:30,10h 45m,463,3.3,39,https://www.redbus.in/bus-tickets/kolkata-to-balurghat,Kolkata to Balurghat
NBSTC-BHP-COB-R1-18:30,Non AC Seater 2+2,18:30,02:30,08h 00m,326,3.9,29,https://www.redbus.in/bus-tickets/berhampore-to-siliguri,Berhampore (West Bengal) to Siliguri
Lokenath Bus Service,Volvo Multi-Axle A/C Seater/Sleeper (2+1),23:45,06:30,06h 45m,749,4.3,50,https://www.redbus.in/bus-tickets/berhampore-to-siliguri,Berhampore (West Bengal) to Siliguri
Aradhana Travels,A/C Seater / Sleeper (2+1),20:50,06:00,09h 10m,618,3.9,29,https://www.redbus.in/bus-tickets/berhampore-to-siliguri,Berhampore (West Bengal) to Siliguri
Aradhana Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),22:00,06:00,08h 00m,713,3.6,47,https://www.redbus.in/bus-tickets/berhampore-to-siliguri,Berhampore (West Bengal) to Siliguri
Aradhana Bus Service,NON A/C Seater / Sleeper (2+2),23:15,07:00,07h 45m,713,2.6,39,https://www.redbus.in/bus-tickets/berhampore-to-siliguri,Berhampore (West Bengal) to Siliguri
NBSTC-SLG-KOL-R1-18:30,NON A/C Seater Push Back (2+2),18:30,01:10,06h 40m,326,4.2,20,https://www.redbus.in/bus-tickets/siliguri-to-berhampore,Siliguri to Berhampore (West Bengal)
Lokenath Bus Service,Volvo Multi-Axle A/C Seater/Sleeper (2+1),18:45,02:00,07h 15m,749,4.6,40,https://www.redbus.in/bus-tickets/siliguri-to-berhampore,Siliguri to Berhampore (West Bengal)
Aradhana Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),21:30,05:30,08h 00m,713,3.7,40,https://www.redbus.in/bus-tickets/siliguri-to-berhampore,Siliguri to Berhampore (West Bengal)
Lokenath Bus Service,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),20:30,03:25,06h 55m,799,4.5,46,https://www.redbus.in/bus-tickets/siliguri-to-berhampore,Siliguri to Berhampore (West Bengal)
Aradhana Travels,,19:05,02:50,07h 45m,713,3.3,,https://www.redbus.in/bus-tickets/siliguri-to-berhampore,Siliguri to Berhampore (West Bengal)
NBSTC-KOL-BLG-R1-19:30,NON A/C Seater Push Back (2+2),19:45,06:15,10h 30m,335,3.8,35,https://www.redbus.in/bus-tickets/kolkata-to-gangarampur,Kolkata to Gangarampur
Express Line,Volvo 9600 A/C Seater/Sleeper (2+1),19:45,05:45,10h 00m,699,4.7,43,https://www.redbus.in/bus-tickets/kolkata-to-gangarampur,Kolkata to Gangarampur
Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),20:00,05:45,09h 45m,700,3.9,51,https://www.redbus.in/bus-tickets/kolkata-to-gangarampur,Kolkata to Gangarampur
Rubi Paribahan,Volvo 9600 A/C Seater/Sleeper (2+1),20:30,04:15,07h 45m,699,4.0,45,https://www.redbus.in/bus-tickets/kolkata-to-gangarampur,Kolkata to Gangarampur
New Dolphin Travels,A/C Seater / Sleeper (2+2),19:00,05:20,10h 20m,551,3.8,61,https://www.redbus.in/bus-tickets/kolkata-to-gangarampur,Kolkata to Gangarampur
NBSTC-COB-KOL-R1-13:30,Non AC Seater 2+2,13:30,21:00,07h 30m,338,4.4,,https://www.redbus.in/bus-tickets/cooch-behar-west-bengal-to-malda,Cooch Behar (West Bengal) to Malda
NBSTC-COB-BHP-R1-19:00,Non AC Seater 2+2,19:00,03:19,08h 19m,338,4.4,28,https://www.redbus.in/bus-tickets/cooch-behar-west-bengal-to-malda,Cooch Behar (West Bengal) to Malda
NBSTC-BHP-COB-R1-18:30,Non AC Seater 2+2,20:50,07:00,10h 10m,338,3.1,29,https://www.redbus.in/bus-tickets/malda-to-cooch-behar-west-bengal,Malda to Cooch Behar (West Bengal)
NBSTC-BLG-KOL-R1-18:30,NON A/C Seater Push Back (2+2),18:30,06:00,11h 30m,367,4.3,18,https://www.redbus.in/bus-tickets/balurghat-to-kolkata,Balurghat to Kolkata
Express Line,Volvo 9600 A/C Seater/Sleeper (2+1),18:50,05:00,10h 10m,699,4.6,24,https://www.redbus.in/bus-tickets/balurghat-to-kolkata,Balurghat to Kolkata
Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),19:15,05:00,09h 45m,700,4.2,35,https://www.redbus.in/bus-tickets/balurghat-to-kolkata,Balurghat to Kolkata
Rubi Paribahan,Volvo 9600 A/C Seater/Sleeper (2+1),18:55,04:30,09h 35m,699,4.4,47,https://www.redbus.in/bus-tickets/balurghat-to-kolkata,Balurghat to Kolkata
New Dolphin Travels,,19:45,06:30,10h 45m,350,3.6,45,https://www.redbus.in/bus-tickets/balurghat-to-kolkata,Balurghat to Kolkata
NORTH BENGAL STATE TRANSPORT CORPORATION,Non AC Seater (2+3),15:00,04:50,13h 50m,485,2.6,48,https://www.redbus.in/bus-tickets/kolkata-to-jalpaiguri,Kolkata to Jalpaiguri
NBSTC-KOL-COB-R1-17:00,Non AC Seater 2+2,17:00,05:45,12h 45m,525,2.5,26,https://www.redbus.in/bus-tickets/kolkata-to-jalpaiguri,Kolkata to Jalpaiguri
Rubi Paribahan,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:00,07:00,12h 00m,1499,4.1,28,https://www.redbus.in/bus-tickets/kolkata-to-islampur-west-bengal,Kolkata to Islampur (West Bengal)
